,intent_label,words,word_labels,length
282,SetReminder,Add a reminder to buy eggs tomorrow morning,O O B-reminder_type O B-todo I-todo B-timeRange I-timeRange,8
283,SetReminder,Add reminder to go to mechanic for Monday at 11:00 am,O B-reminder_type O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O I-timeRange,11
284,ShowReminders,show my reminder for thursday,O O B-reminder_type B-timeRange I-timeRange,5
285,SetReminder,schedule reminder for tomorrow,O B-reminder_type B-timeRange I-timeRange,4
286,SetReminder,enable reminder,O B-reminder_type,2
287,SetReminder,remind me that I have reservation for a hotel in Carson city,O O O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo,12
288,CancelReminder,Silence all reminders for 24 hours,O O B-reminder_type B-timeRange I-timeRange I-timeRange,6
289,SetReminder,Remind me I have a doctor appointment at 9,O O O O O B-todo I-todo B-timeRange I-timeRange,9
290,SetReminder,Remind me of my appointments tomorrow,O O O O B-todo B-timeRange,6
291,SetReminder,Remind me to buy milk at Safaway after August 25th,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,10
292,SetReminder,Remind me to take my dog out at 5:30,O O O B-todo I-todo I-todo I-todo B-timeRange O,9
293,SetReminder,remind me when game of thrones comes back on air,O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo,10
294,SetReminder,add a reminder to go work out today,O O B-reminder_type O B-todo I-todo I-todo B-timeRange,8
295,SetReminder,remind me of the meeting today,O O O O B-todo B-timeRange,6
296,SetReminder,Remind me to buy milk for tommorow,O O O B-todo I-todo B-timeRange I-timeRange,7
297,SetReminder,Weekly reminder to take out trash,B-timeRange B-reminder_type O B-todo I-todo I-todo,6
298,SetReminder,Remind me when I'm at the store to buy pickles,O O O O O O O O B-todo I-todo,10
299,SetReminder,Remind me 24 hours before my anniversary,B-todo I-todo I-todo I-todo I-todo I-todo I-todo,7
300,SetReminder,GAMES OF THRONE REMINDER,B-todo I-todo I-todo B-reminder_type,4
301,SetReminder,Remind me of the dog's grooming appt tomorrow at 10 am,O O O O O I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange,11
302,SetReminder,i need to get milk for the store. please set a reminder,O O O B-todo I-todo I-todo I-todo I-todo O O O O B-reminder_type,13
303,SetReminder,remind me to buy eggs at acme this weekend,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange,9
304,SetReminder,add a reminder to pick up milk,O O B-reminder_type O B-todo I-todo I-todo,7
305,SetReminder,Remind me of my doctors appointment on Monday at 10 AM,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
306,SetReminder,Remind me to cancel the doctor's appointment on Monday morning,O O O B-todo I-todo O I-todo B-timeRange I-timeRange I-timeRange,10
307,ShowReminders,Did I set a reminder of Jane's birthday>,O O O O B-reminder_type O O I-todo,8
308,SetReminder,Remind me of the conference call Friday,O O O O B-todo I-todo B-timeRange,7
309,SetReminder,Remind me to email my boss,O O O B-todo I-todo I-todo,6
310,SetReminder,Add a reminder to buy a present for my niece for Saturday,O O B-reminder_type O B-todo I-todo I-todo O I-todo I-todo B-timeRange I-timeRange,12
311,ShowReminders,Show my reminders for today,O O B-reminder_type B-timeRange I-timeRange,5
312,SetReminder,Remind me of my appointment tomorrow at 4:30,O O O O B-todo B-timeRange I-timeRange O,8
313,SetReminder,remind me of my appointment tomorrow at 9 am,O O O O B-todo B-timeRange I-timeRange I-timeRange I-timeRange,9
314,SetReminder,remind me about dinner with Tom,O O O B-todo I-todo I-todo,6
315,SetReminder,Remind me about Tony's birthday next week,O O O O I-todo B-timeRange I-timeRange,7
316,SetReminder,Remind me to add shoes to amazon order,O O O B-todo I-todo I-todo I-todo I-todo,8
317,CancelReminder,Cancel my reminder for tonight's game,O O B-reminder_type O O I-todo,6
318,ShowReminders,Show all of my reminders for today,O O O O B-reminder_type B-timeRange I-timeRange,7
319,SetReminder,remind me to get gas on my way home,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
320,SetReminder,Remind me tomorrow about my dentist appointment,O O B-timeRange O O B-todo I-todo,7
321,SetReminder,remind me about my appointments,O O O O B-todo,5
322,SetReminder,add a reminder for daily exercise,O O B-reminder_type O B-timeRange B-todo,6
323,SetReminder,remind to charge battery at 15 %,O O B-todo I-todo I-todo I-todo O,7
324,SetReminder,Repeat dog walk reminder each day,O B-todo I-todo B-reminder_type B-timeRange I-timeRange,6
325,SetReminder,"Remind me to call my daughter, please",O O O B-todo I-todo I-todo O O,8
326,SetReminder,Remind me to start a timer in twenty minutes,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,9
327,ShowReminders,Show my reminder list,O O B-reminder_type O,4
328,SetReminder,Please remind me to set an alarm,O O O O B-todo I-todo I-todo,7
329,SetReminder,remind me to set my alarm for 8 am on sunday,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange,11
330,SetReminder,remind me of my dentist appointment tomorrow,O O O O B-todo I-todo B-timeRange,7
331,SetReminder,Remind me about dentist appointment,O O O B-todo I-todo,5
332,ShowReminders,Read most recent reminder,O O O B-reminder_type,4
333,SetReminder,Send a reminder about Mel's birthday Wednesday,O O B-reminder_type O O I-todo B-timeRange,7
334,SetReminder,add dentist to monday reminder,O B-todo B-timeRange I-timeRange B-reminder_type,5
335,CancelReminder,"The reminder i made an hour ago, erase it please",O B-reminder_type O O O O O O O O O,11
336,SetReminder,Remind me to fill my gas at the end of the day when I get out of work at 6pm,O O O B-todo I-todo I-todo O O I-todo O I-todo I-todo I-todo I-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange,20
337,SetReminder,add a reminder,O O B-reminder_type,3
338,ShowReminders,what are my reminders for today,O O O B-reminder_type B-timeRange I-timeRange,6
339,ShowReminders,What are my reminders for tomorrow,O O O B-reminder_type B-timeRange I-timeRange,6
340,SetReminder,Remind me my son has a doctor appointment at 9am Wednesday,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,11
341,SetReminder,What is my reminder for tomorrow/,O O O B-reminder_type O O,6
342,CancelReminder,Move reminder to trash,O B-reminder_type O O,4
343,SetReminder,Remind me to call the pharmacy in the morning,O O O B-todo O I-todo B-timeRange I-timeRange I-timeRange,9
344,SetReminder,create new alarm reminder groceries,O O O B-reminder_type B-todo,5
345,SetReminder,remind me of a doctors appointment on friday at 2:30pm,O O O O B-todo I-todo B-timeRange I-timeRange I-timeRange O,10
346,SetReminder,Remind me to go to my doctor appointment 2 hours before I need to be there,O O O B-todo O I-todo I-todo I-todo B-timeRange I-timeRange I-timeRange O O I-todo O O,16
347,ShowReminders,Tell me when I set this reminder,O O O O O O B-reminder_type,7
348,ShowReminders,what did I need a reminder for,O O O O O B-reminder_type O,7
349,SetReminder,set an additional reminder,O O O B-reminder_type,4
350,SetReminder,Remind me to set an alarm for tomorrow morning,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,9
351,ShowReminders,When is my appointment with my primary care,O O O B-todo I-todo I-todo I-todo I-todo,8
352,SetReminder,Add a reminder for 8am meeting on Wednesday,O O B-reminder_type B-timeRange I-timeRange B-todo B-timeRange I-timeRange,8
353,SetReminder,Add reminder to send flowers to grandmother next week for birthday,O B-reminder_type O B-todo I-todo I-todo I-todo B-timeRange I-timeRange O O,11
354,SetReminder,Remind me of my meeting at 2pm today,O O O O B-todo B-timeRange I-timeRange I-timeRange,8
355,ShowReminders,Show all my reminders in date order,O O O B-reminder_type O O O,7
356,SetReminder,Save yearly reminders,O B-timeRange B-reminder_type,3
357,SetReminder,remind me of Kayla's birthday on Tuesday,O O O O I-todo B-timeRange I-timeRange,7
358,SetReminder,Please remind me of my daughter's doctor appointment,O O O O O O I-todo I-todo,8
359,SetReminder,Remind me that school starts next week this weekend,O O O B-todo I-todo I-todo I-todo B-timeRange I-timeRange,9
360,ShowReminders,did i have any reminders,O O O O B-reminder_type,5
361,SetReminder,reminder of dentist appointment at 1 pm,B-reminder_type O B-todo I-todo B-timeRange I-timeRange I-timeRange,7
362,SetReminder,remind me about doctor's appointment next month,O O O O I-todo B-timeRange I-timeRange,7
363,SetReminder,remind me on Tuesday that I have an after-work meeting on Wednesday,O O O I-timeRange O O O O B-todo I-todo I-todo I-todo,12
364,SetReminder,set my alarm for tonights Empire show as a reminder,O O O O B-todo I-todo I-todo O O B-reminder_type,10
365,ShowReminders,I'd like a reminder for my breakfast with dad,O O O B-reminder_type O O B-todo I-todo I-todo,9
366,SetReminder,remind me to set my alarm tonight,O O O B-todo I-todo I-todo B-timeRange,7
367,SetReminder,remind me to change doctors appointment,O O O B-todo I-todo I-todo,6
368,SetReminder,Remind me of my pilates class at 6:00 pm,O O O O B-todo I-todo B-timeRange O I-timeRange,9
369,ShowReminders,my reminders for today,O B-reminder_type B-timeRange I-timeRange,4
370,ShowReminders,Show me my reminders for tomorrow,O O O B-reminder_type B-timeRange I-timeRange,6
371,SetReminder,remind me maggie's birthday is august 17,O O O I-todo O B-timeRange I-timeRange,7
372,ShowReminders,remind me of the drive time to my moms new place,O O O O B-todo I-todo I-todo I-todo I-todo I-todo I-todo,11
373,SetReminder,Remind me to take Max to the dog groomer,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
374,SetReminder,remind me of my alarm in 2 hours,O O O O B-todo B-timeRange I-timeRange I-timeRange,8
375,CancelReminder,Delete all reminders,O O B-reminder_type,3
376,SetReminder,Remind me of work times,O O O B-todo I-todo,5
377,SetReminder,remind me to pic my daughter from school,O O O B-todo I-todo I-todo I-todo I-todo,8
378,SetReminder,reminder pick up birthday cake today at 3:30 pm,B-reminder_type B-todo I-todo I-todo I-todo B-timeRange I-timeRange O I-timeRange,9
379,SetAlarm,Set an alarm and a reminder to pick up George at 9am,O O O O O O O O O O B-timeRange I-timeRange,12
380,SetReminder,remind me about my sister's birthday on friday,O O B-todo I-todo O I-todo B-timeRange I-timeRange,8
381,ShowReminders,Show me my reminders for the meeting later,O O O B-reminder_type O O B-todo B-timeRange,8
382,SetReminder,Remind me to pay my electricity bill on August the 14th,O O O O O O O B-timeRange I-timeRange I-timeRange I-timeRange,11
383,SetReminder,Set alarm to remind me to place amazon order,O O O O O O B-todo I-todo I-todo,9
384,SetReminder,Remind me about my doctor's appointment on Thursday,O O O O O I-todo B-timeRange I-timeRange,8
385,SetReminder,Set a reminder for the vet appointment in the morning,O O B-reminder_type O O B-todo I-todo B-timeRange I-timeRange I-timeRange,10
386,SetReminder,Add a reminder for Saturday Ladies Night,O O B-reminder_type B-timeRange I-timeRange B-todo I-todo,7
387,ShowReminders,What are my current reminders,O O O B-reference B-reminder_type,5
388,SetReminder,Remind me of my doctor's appointment tomorrow,O O O O O I-todo B-timeRange,7
389,SetReminder,remind me on March 1st at 2 pm join the webinar,O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange B-todo I-todo I-todo,11
390,SetReminder,Remind me with an alarm in 10 minutes,O O O O O B-timeRange I-timeRange I-timeRange,8
391,ShowReminders,show my reminders please,O O B-reminder_type O,4
392,CancelReminder,don't remind me to clean the bathroom,O O O O B-todo I-todo I-todo,7
393,CancelReminder,i dont need that any more cross off reminder,O O O O O O O O B-reminder_type,9
394,ShowReminders,How long until next meeting,O O O B-reference B-todo,5
395,SetReminder,remind me to watch Walking Dead,O O O B-todo I-todo I-todo,6
396,SetReminder,Add reminder to call Bill at 6pm,O B-reminder_type O B-todo I-todo B-timeRange I-timeRange,7
397,SetReminder,remind me at 11 that it is friday,O O B-timeRange I-timeRange O B-todo I-todo I-todo,8
398,SetReminder,prepone the reminder to buy coffee to 4:30 pm today,O O B-reminder_type O B-todo I-todo B-timeRange O I-timeRange I-timeRange,10
399,ShowReminders,Remind me of who I need to call this week,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange I-timeRange,10
400,SetReminder,Please add a reminder to get peppers at the grocery tomorrow,O O O B-reminder_type O B-todo I-todo I-todo I-todo I-todo B-timeRange,11
401,SetReminder,Add reminder to pay bills tonight,O B-reminder_type O B-todo I-todo B-timeRange,6
402,ShowReminders,Were you supposed to remind me to do anything,O O O O B-reminder_type O O O O,9
403,SetReminder,remind me to return the DVD,O O O B-todo I-todo I-todo,6
404,SetReminder,Add reminder for Jen's party August 10th,O B-reminder_type O O I-todo B-timeRange I-timeRange,7
405,ShowReminders,WHAT ARE MY REMINDERS,O O B-reference B-reminder_type,4
406,ShowReminders,show me all my reminders,O O B-reference O B-reminder_type,5
407,SetReminder,remind me of the restaurant I saw in Chicago,O O O O B-todo I-todo I-todo I-todo I-todo,9
408,ShowReminders,When did I set a reminder for Dog sitting,O O O O O B-reminder_type O B-todo I-todo,9
409,SetReminder,remind me the day before my dentist appointment,O O O O O O B-todo I-todo,8
410,CancelReminder,Delete the reminder to buy eggs,O O B-reminder_type O B-todo I-todo,6
411,SetReminder,remind me 20min before my chiro appt,O O B-timeRange I-timeRange O B-todo I-todo,7
412,SetReminder,remind me to pay my phone bill on 8/1,O O O B-todo I-todo I-todo I-todo B-timeRange O,9
413,SetReminder,remind me to get eggs at the store tomorrow,O O O B-todo I-todo I-todo I-todo I-todo B-timeRange,9
414,SetReminder,Set reminder in 30 mins to add chemicals to my pool,O B-reminder_type B-timeRange I-timeRange I-timeRange O B-todo I-todo I-todo I-todo I-todo,11
415,SetReminder,Add a reminder to clean the house,O O B-reminder_type O B-todo I-todo I-todo,7
416,SetReminder,Remind me of my dentist's appointment today at 4 pm,O O O O O I-todo B-timeRange I-timeRange I-timeRange I-timeRange,10
417,SetReminder,Remind me of the field trip at school tomorrow,O O O O B-todo I-todo I-todo I-todo B-timeRange,9
418,SetReminder,Show me the reminder for the house tour,O O O B-reminder_type O O B-todo I-todo,8
419,ShowReminders,show me my doctor's appointment reminder,O O O O I-todo B-reminder_type,6
420,SetAlarm,repeat the 3:00pm alarm for Sunday august 12th,O B-timeRange O O B-timeRange I-timeRange I-timeRange I-timeRange,8
421,SetReminder,Remind me to set an alarm in 30 minutes,O O O B-todo I-todo I-todo B-timeRange I-timeRange I-timeRange,9
422,CancelAlarm,silence all alarms today,O O O B-timeRange,4
423,SetReminder,Remind me to set the house alarm each night,O O O B-todo I-todo I-todo I-todo I-todo I-todo,9
